PC1,PC2,PC3,PC4,PC5,PC6,chunk_size_kb
-4.336687968254357,-1.8255655987782968,0.7494941572548651,1.5785231119813803,0.09354238346968127,0.1999212538743997,125.0
1.9616513742737536,-0.09332441956445667,0.053440734400786546,0.0637031853906541,-0.5325052632737577,1.462121164427644,3000.0
-4.477806107485971,3.272382398009126,-0.7590083566065877,3.043444212149621,0.024174268593224496,0.3441877439024999,125.0
1.0056155307448418,1.3144485922417393,-2.559237682678583,-0.11468078143106468,0.7337997226635482,1.8418869867862453,6000.0
-4.008838854599575,2.685771616923212,0.6479532097861879,1.6978164999303074,-0.20241494637528698,1.0154016504450059,125.0
1.5176966332732613,-0.528026458356963,-1.8879894215980368,-1.111786925114909,-0.5871700064948839,-0.8254059404059219,1500.0
1.7320212721861,-2.5175869899794656,-0.5766602884381024,2.956171913646256,-0.7737455845158381,-0.7609772559779847,1000.0
-5.306153233847738,1.8721731366329935,0.014285987649963555,1.77368289543497,0.36974562600237176,-0.2516184799502516,62.5
2.1794711193312377,1.6146561429065123,-0.9779305249301106,0.808339171781366,0.7043772596529666,1.2413716780793698,6000.0
-5.243556709059855,-1.8396218406167129,-0.4706217956480005,-1.197909712183076,0.2923127182271917,-0.16060450795890716,62.5
1.7794026850644618,0.23070368838518704,0.3402816931964201,-0.8684256296383783,-0.11199532629339047,-0.004248549225305541,3000.0
0.8330027945889087,0.812446107462277,-0.4080147468710259,0.7386341205331425,-0.6784511062214501,-0.7068508913890239,750.0
1.795176910331606,0.8541603272577951,1.100646254280285,-0.9761630303483317,-0.3394558088155005,1.0501099883455398,3000.0
-2.3749216974186744,-1.3742876906403763,0.6042231953722138,-1.5417346516926738,-0.2648382189008009,-0.15731965100257062,250.0
1.945776109329421,-1.0927043221070762,1.9201074864938554,0.3420446683210089,-0.5357750824855182,0.16376843996702622,2000.0
1.3551021214921914,-0.48850502906694204,-0.32201675823340414,-0.4302218571252474,-0.8828961150959178,-0.8853179992759567,500.0
1.1049297415759096,2.583081395409916,1.0382867058433394,-1.6175696151563774,0.5088170738124115,0.03433056446122652,4000.0
1.1915481423776502,0.38067036918754,2.8207396770824253,-1.8949783985542183,-0.608294827061832,-1.2500294136926058,500.0
-4.218786460376654,-2.0403754344491047,-1.3586187718113776,-1.0627162409219009,0.027463060887797625,-0.11209665039040188,125.0
1.5701668252054024,-1.0082296775282664,0.9023025488271856,-0.9801778174663094,-1.3621582692699117,1.0153692842661888,500.0
1.6259507619647555,-0.9993087189338773,1.5961383344247213,-1.6696771612236458,-0.37439048341997205,1.3820660969646148,3000.0
0.5900857265324865,0.7791447463721168,0.38817257000739114,1.7553889905143631,-0.5419696369209416,-1.1999900323922081,500.0
-2.535680690202805,-2.198186519834396,1.2862604654772325,2.64163299456698,-0.22688819119046646,0.12670007974364259,250.0
-4.15375594074427,-0.04186339543219884,-0.8310794383038057,1.8600827127342652,-0.14545034073834814,0.6772305148779053,125.0
-4.394166700498806,-3.026271071975765,-0.025712681374326418,-1.5183705212960468,0.11290414898343551,-0.05684961100069343,125.0
-2.3422963682592033,-1.459873558270712,1.8955702650560655,1.4421057329174676,-0.17753520330018716,-0.19124600387154939,250.0
2.4622922331834927,1.462198609559014,0.7584485664016591,0.5834860179340716,0.26457253338157954,-0.39710627327183584,4000.0
-4.638900657395094,0.6540511473110351,-1.5567721873741964,-1.19380036185178,0.10235129895524234,-0.06691173351864137,125.0
1.967919077753137,2.03422968704995,-0.883922335027504,-1.3763021524947305,1.4209164205635507,1.986064341633443,8000.0
-4.140405806461017,2.7586541544983327,0.2737404618076621,-0.8575680677917469,-0.22957016732212907,1.091554519059208,125.0
1.05483293144063,1.371340727560012,-2.420328997312496,1.0063738672123557,-0.2184227945631448,2.28749759766195,4000.0
2.339175465403429,-2.2997305220031157,0.1497654090181898,2.8146278640943674,2.029889495804099,-0.4531940388708083,8000.0
-0.6682892127120852,-2.1270071499918526,-1.5462716903934335,-1.2523916299112923,0.7788856867383372,0.14860412703238468,4000.0
-5.304576448960533,-1.4104872553812084,1.0189090762776989,0.4078494530665969,0.3660827793929076,-0.07351547228723593,62.5
1.9665555928556102,-0.0711116142026547,3.598309967678131,1.2208077177291419,2.192712218757068,-0.12777727826413865,8000.0
1.9018103997782778,0.6518549256079238,-1.823298181183466,-0.24160267898005613,1.432972387351646,1.8178761036447924,8000.0
0.6652185946145704,1.1907372650508223,-1.9061517159575787,3.236682478650977,-0.7843563788227642,-0.773887841779163,500.0
1.7114190433905283,0.8577768565965675,2.562573179466473,0.284755999569509,-0.7618307773307921,1.4294449120191113,2000.0
1.4047763111800802,-1.0304339875614545,-0.23644418779241663,2.9346562678574393,0.21549239917636404,-0.9234423071569119,3000.0
0.7165211403769749,-0.9934761028097656,-1.0083505969309097,3.050315663506999,-0.6132965512703813,-0.4767406999323608,1000.0
1.8671329655652997,-1.34416554334625,0.6654936325043077,0.5068791839939466,-0.992876423416119,1.8171751920630201,2000.0
2.233100892462874,0.09299129791879004,-2.2261788295727247,-0.17566898951477844,1.7712923131055864,0.07565564108949942,8000.0
2.355475648196364,-2.1436471066202802,-0.37218502149183286,-0.8474358092260176,-0.38445499446198644,2.108402731354773,4000.0
-4.15355861610026,-2.5090828942551995,0.3338820901110904,-1.558201972357666,-0.07275364199920173,0.4937249980564972,125.0
1.641384844363209,1.782447348576683,0.7854252669563162,1.6919877742560823,1.3433930153423046,-0.33956059330262517,6000.0
2.8481335798216594,-0.01331842371238267,-0.2796229834656532,-1.1593948175814917,1.2000492387756785,2.0901253237270145,8000.0
1.489723854136936,-2.442925058516935,-1.0355595113730383,-0.38308793266205116,-0.7700301428544661,-0.7197679993263026,1000.0
1.2391231869025805,-1.469115864178127,0.9640923248908222,1.6194571490909788,-0.7287619941001958,-1.0264897593765825,500.0
1.2120629738285535,2.0950985285364974,1.3905834464110165,-1.3206961859178037,-0.2270439206072072,-0.4548930738956523,2000.0
0.9475657490067675,-2.894439664852371,-0.05773484508701853,2.854184339729967,-0.09476500845041845,-0.8711297322007272,2000.0
1.917921870758765,-0.057179867992153965,3.6117492269273126,1.234497379124977,1.4190250594803047,-0.4194491855234222,6000.0
1.4585542740372357,0.4722093994622609,-1.0314556879174281,-0.31654029323800775,-0.8924637623992775,0.5873303197850324,1500.0
-0.6299718796352415,-1.2803606730481885,-2.222101177029181,-1.1099815927679735,-0.02362039494910854,-0.3056827285352276,2000.0
1.2646952104695761,-0.06301837854578782,-1.5314985079704249,3.160739602358023,-0.3914801852953277,-1.1498465041209376,1500.0
-3.4449110738047355,1.1195176941665863,-0.8082148545162173,1.8898988393179443,-0.08946106441266469,0.08784862343627055,250.0
2.2022945803868166,1.9367261258860107,-0.8148162000514142,-1.022342315926749,1.905174127666668,-0.20091315309987123,8000.0
1.542684609940419,-2.6145675584105814,0.7067082260516933,2.742144648711367,0.08200458713697607,-0.3244418986397082,3000.0
1.5184564468457726,1.986667070216815,1.9598188967619083,2.699261635591901,-0.7737453585145775,-0.9474313532614892,500.0
-2.5554034262480143,-2.635685224254562,0.9148300235132564,2.6849940146585496,-0.17447753628283305,-0.10235351185333644,250.0
1.3303236074303553,3.9189244429985637,-0.8809515091582947,1.9654945503248638,1.3576355637492354,-0.4504360973905061,6000.0
-2.11411049623287,-1.3486326724005515,-0.25287049951352536,-1.412421841707109,-0.37672719188532766,-0.10403859152330017,250.0
-5.203774868060013,-0.6875441362891516,1.47545454860767,-1.7944711409333223,0.3474906002504979,-0.10405098020784727,62.5
2.1327470349444657,2.7062927639379737,-0.030719188260436344,-1.0790552344242434,-0.4323741751101342,-0.9300654180979285,2000.0
1.4403983003228904,1.2477589612980686,-0.36649432867562937,-0.7417066254850155,-0.09122292160691718,0.06678697385949334,3000.0
-0.564692720538365,0.286465276622828,-2.8157823894817198,-1.0074712795558842,1.7794718969452412,-0.7417001545418445,6000.0
2.4590358056860406,-1.3736921415945909,0.5733468929050596,0.49019096528128986,1.4288802250879518,1.8054247741927243,8000.0
1.1396087948841302,-0.637624128780877,0.4553070108243291,-1.2378223457943909,-0.6542865290256367,-0.6110744361951678,1000.0
2.00977770665857,3.4222928545313978,-1.512148339974382,0.3749229235432764,-1.5174622481829056,1.5717423200972098,1000.0
-5.331685093163221,2.7199618923791298,0.2784555522466835,-1.4266678926963619,0.36892238128205995,-0.2821434151632701,62.5
0.99542495421204,0.664021478888715,-1.5871780897023382,0.33326109575241153,-1.2554670339555776,0.7553771273710477,500.0
1.1863215721611071,1.8502855041422503,0.4450258502164156,-1.174679179225953,-0.7243620443745196,-0.7868814231212747,750.0
0.48540874914264276,4.267250272639705,-1.4940937737542748,-1.1654811266680585,1.723128570601024,2.1582573315559754,8000.0
1.975297553806313,-1.473865883285073,1.6901501286895826,1.4950142292321071,0.46088261552326065,-0.4323904622898847,4000.0
1.3821107062288411,4.012258371714299,-0.9795305512400321,1.9643283264617506,2.068014292849739,0.0642507026416196,8000.0
2.520641669126157,2.1510351083506074,1.4009174668822117,-0.07043444675806795,-1.0814455287610585,1.6153637173584299,2000.0
0.34259226188699593,-2.13479364897758,-1.2103556887789988,0.7743812892220887,-0.701563000927253,-0.6591902433989703,500.0
0.6599435598900686,-0.10509186482336219,0.007073198460611466,-1.3970349208319424,-0.6132521724162233,-0.326223156639773,1000.0
1.2521386010123408,0.1371885501022696,0.8983532684268993,2.764011245424422,1.3804817898424848,-0.0277484881634952,6000.0
-4.040712958855151,-1.4139018607039344,1.707737985838349,-0.2493695970480693,0.07322638496953696,0.07830991710520328,125.0
2.259501326529467,1.4289398703146108,1.8688908260207135,-0.2028435064006962,1.4262386154081856,2.2258153498145155,8000.0
2.4064975387610015,1.8737904893453625,-1.719505770003255,3.2436518255361553,-0.5496613622927035,-0.9836796146789002,2000.0
0.6437938632482854,2.687421748943876,-1.6956075600319276,0.3763256349446374,0.2328097213039938,-0.6018199041953776,3000.0
-5.312736649495194,-1.3879309962411484,-0.8869641135716715,-0.78721381410257,0.19072709893104817,0.24291455390156044,62.5
-5.360766768805185,1.1126648636430136,-1.175825020258717,-1.3574173209027627,0.30225889814755763,-0.2559492207935688,62.5
1.0541428868385823,1.5210884148948025,0.6005129778880757,-1.55144417925802,-0.6703370512160176,-0.41925488034961966,1000.0
2.4520175175052237,1.644279170875701,-1.210188267730479,-0.6282615403787001,0.572235431488294,1.3804993194411708,6000.0
1.0520777548699547,-2.4917672787952645,-1.2545538097760234,-1.42944632243594,1.9639849985348996,0.635747271511699,8000.0
1.4080301019016772,0.10589778058120465,-0.7090520480129487,0.21091096177914864,-0.8922197294535298,-0.9506914971661723,500.0
2.0453966763542684,-0.4301052059756287,2.3677371848404585,-1.8673891559509483,-1.3635187666856823,1.6464150567758546,1000.0
1.440719539326902,-0.5883383577553206,-1.7202881872575595,-0.2292609365980113,-0.5120039449375795,-0.9776879387140625,1500.0
2.4234044617485195,-0.4867776990043754,2.5274257601652637,-0.3292941164209728,0.7338440036507541,1.5365161427279426,6000.0
1.8034161771484747,-0.9928650306400668,0.7637023255189248,-1.3237395907441338,1.147945330486292,0.1101310044015738,6000.0
-4.4972002441728955,-1.3033156961895205,-1.8832158003043982,-0.28733522392433775,0.04601733618100248,0.017929348160837782,125.0
2.4623776768833996,4.054048914855945,-1.4828202118108995,-1.2265502580907033,0.7086363455483984,0.7283849795601055,6000.0
-0.5560498175790242,0.3732616492799856,-2.856911012169957,-1.0799986523234952,-0.7250598824213355,-0.23385144481418574,500.0
0.8928097085378013,-1.5995225271825697,-1.52705791879005,3.051096576349544,1.9845877083284922,0.889257327968992,8000.0
1.003817573496373,-0.6544075437794035,0.6479818699324077,-0.017680114871002572,-0.6568490420889697,-0.8078410470812794,750.0
-5.184126928188996,2.0939785868986625,1.5993371607593643,-1.6291689026700802,0.3835580404963897,-0.23950430854130367,62.5
-2.425223492673224,0.7812161036724405,-0.13058285082723697,1.797928523477724,-0.3046821366115562,0.04445496317250896,250.0
1.7756196135593845,2.5002390230770484,1.0461673818587747,-1.6044822938862087,0.43881211739581355,-0.3910723931382499,4000.0
-0.8456411822692254,1.158254265086849,-1.866483744453273,3.2138067746437295,-0.32677181960099533,-0.4132745655264033,1000.0
1.670809545931484,0.920796841265069,1.003229507527885,-1.627821597691953,-1.43181183714656,1.202356604351068,500.0
1.2030703291028966,-0.5759795492626636,0.42762548561906544,-1.2365541557293114,-0.7572357509822286,-0.25128745608946523,1000.0
1.8981452825393512,-2.4945764990088537,0.13994584943676042,-0.9225812964742093,-1.0015240994520689,1.6978881942796193,2000.0
1.9332143997058253,3.23149605448666,-1.2179837031472265,1.9981003372164248,1.98880691021844,-0.20625242836918145,8000.0
1.0677023557853327,0.09267918719574372,-0.6644001741171398,0.19555885659509384,-0.7258847962560286,-0.8087245931667632,750.0
2.578329603854632,2.0159498676025853,-2.355233762942849,-1.0917689216907565,-1.7928319897884568,0.9937311988027896,500.0
1.3743759974461902,-1.9581473931124056,-0.14164617254390338,2.905559320541031,-0.9093680618185299,-0.6327842329416604,500.0
-5.28542456588788,-2.14024813910397,-0.7277563221048654,2.9161351253454453,0.31097824155339066,-0.08270563992052307,62.5
-1.9509494398348606,-1.7293454650053486,0.37057490182522124,-0.0543649966976508,-0.8341907519089498,1.7162911278125064,250.0
1.3840478595528674,-3.107287843902659,0.004386791224109665,0.5602850131294363,-0.03306102738686388,0.06733900211438364,3000.0
1.289101312975635,1.2427812065699742,-0.4190153889867951,-1.3066831192481692,0.5562639131283469,-0.6311263075566956,4000.0
1.2434696963342537,-2.4609582771593477,-1.0347579520920887,0.12547383352948663,1.9619536892160467,0.584287305508265,8000.0
1.3901304548244613,-0.5111301415348525,-1.6733253663586904,0.882153540279226,-0.8045361851847567,1.0396225997506656,2000.0
1.2081591881035374,-0.1967949207317669,0.7501488857333842,-1.6275719258832715,-1.3697166015297901,1.3857580596196668,500.0
0.2005802872646142,-1.7377702716631012,-1.358950610069066,3.0567753166942895,0.25192767655355436,-0.011679449733253909,3000.0
-5.112721940707707,0.8263661802518495,1.4095140950773415,-1.0622853964573746,0.3313657465068239,-0.1223778526198077,62.5
1.7392152202717344,0.8672784685061201,-0.8044003594012565,-1.3526481290695844,-0.40034487417508363,-0.7537018394207092,2000.0
1.8858621608705002,-1.4304350821075715,-0.0020303579026609104,1.7458166739724714,0.36744816609165976,-0.2872285180417683,4000.0
1.6146193281602133,-2.2299968487839257,-0.38486209195809656,-1.414036790867284,1.2622727889779048,-0.33998859432660383,6000.0
1.9637094266237725,-0.021251298235126375,3.359017967173747,-0.4296985260518418,1.3127812630600753,-0.17119704677191336,6000.0
-4.587964260787731,-2.525552047871668,-0.2899412040527285,2.846447512341209,0.20540026242078205,-0.111074142454587,125.0
-5.265276816465435,-0.8207477849188588,-1.9641964088365975,0.8703455265864335,0.2798001053277089,-0.30590120837724777,62.5
1.72050414318006,-0.4053478664583794,-0.546644813589317,-1.4418584318377012,-0.9509306141185246,1.489720485560851,2000.0
-4.366315341416256,-0.28302989348028484,-1.048088217976302,-1.0629492126633047,0.005881159584401634,0.145237005940163,125.0
-5.257761912227426,1.2849873265787701,2.7210900641305193,2.4983603736626416,0.47760204541090673,-0.18574998610286209,62.5
2.619633389352741,1.2470006780323912,-0.35229148438207,0.14340320015989097,0.4165005884840937,2.0197975633632823,6000.0
1.8335069821982173,-1.7018801354079758,0.9300141180563705,-1.0119614621283952,-1.1063319423136684,1.4531882523062973,1500.0
2.1872929593760033,1.9278540347352628,-0.6544911030957393,-0.30795251959143105,-1.050661228321566,-1.187345219993715,500.0
-4.074418249090794,0.42712657403185356,2.969030505650734,-1.975067196050575,0.15903971298518751,-0.047111210237240096,125.0
-4.3385596780998466,3.4037879154706947,1.3959508965973897,1.6043624033441715,0.13740668382363921,0.12679243846910307,125.0
-3.592383506156692,1.181147816481712,-2.024800916429866,0.9356532042777416,-0.18942878673848987,0.28791008970546533,250.0
2.225637333734164,-3.0101984818469445,-0.09634616797894338,0.5790139459656759,-1.1064274134333925,1.7562549998500947,2000.0
-4.3081576804383,-2.3798077021194035,-0.9267289773912064,-1.14968180639757,-0.2759100041789264,1.2540942716203236,125.0
1.69055658638749,0.41259458526161735,2.7432338100140607,-1.795023515242079,0.49977653567005836,-0.1998102701433328,4000.0
1.104516122018937,0.200616402166236,-2.571719150143797,1.0515283611525592,-0.5537571061053935,-0.7307998030837338,1500.0
1.2135606147804148,-0.7618557762843448,-2.5620204015922554,-1.1422107471464373,-1.1601734804952473,0.733958292734015,1000.0
1.0200887413012132,-0.11121422452712523,-0.030758323168237737,-1.376416854279832,-0.7966588995324296,-0.8635377838136049,500.0
1.6163700897078928,1.600759860566933,0.5937434532676636,-0.8815243616856662,-1.3950811801850285,1.915669532969732,1000.0
-5.286057800999529,-0.8969790851498407,-0.567158948046517,-1.3831258173299477,0.3227700848706068,-0.2767699609183027,62.5
-4.242037539853554,0.4508295191596543,-0.9082373245216917,-1.39743316331507,0.13108626230558332,-0.4826817526827757,125.0
1.3559810623471786,3.5084716163237,0.9575627220085919,0.5751335261875835,-0.9114525120815653,1.2089260370642527,1500.0
-5.113190691614772,1.5001759798740215,0.8720324936305792,-1.3060900380990788,0.34201075864588765,-0.2792106617690973,62.5
1.121063348734795,-1.468101910795487,-0.8858668601828732,0.7554148583667913,-0.7471452399237907,-0.7919901542900427,750.0
1.1061865352679603,0.4752458588850599,-1.1266779087263794,-1.2054059648940245,-0.512258128266955,-0.6093232240955421,1500.0
1.2369585534088496,-2.188301544587028,0.9753670876572229,1.563753273359447,0.45416031602838697,0.23826661059334192,4000.0
1.1638101280832462,-1.1322502191296018,1.92658547295145,-0.22841781438376169,-0.4336640477757486,-0.3360909654306619,1500.0
-4.1873467691355275,-2.549574488662259,0.47487804170345305,-0.6686526786880158,0.056514080921723636,0.06893521792112133,125.0
1.7447807394373736,-0.6173697961624758,3.059822663185437,2.466277151232898,-0.44477110609608767,-0.5877837251080258,1500.0
1.1769717796808326,1.8708753172460513,0.4786217037809168,-0.8357266050048552,-0.7888280651779994,-0.9317024603889889,500.0
1.0273149973379594,1.4699716810023526,-0.49675663375843954,2.9992543244309022,1.4179297634083399,-0.23221851002719004,6000.0
1.4359882844773126,-2.1367080178637354,0.5284461910636392,-1.5185411680970626,-0.20416823069459467,-0.9733979622149932,2000.0
-4.335786595351775,-0.945278308986018,0.21857394320159523,-1.6081982688354142,0.09074423660698896,0.0041766119522721025,125.0
2.4653734582767317,2.7317229723151866,-0.05608177555932367,-0.43669872706894214,1.8313892375208323,-0.01965452721600656,8000.0
0.7648394002835449,2.7126248477701127,0.23654203764128265,0.11555040743090943,-0.6638395839524996,-0.6568100320399698,750.0
0.9365185309388413,-0.9386594608147492,0.1902955455274049,0.010733927918498304,0.544201720232884,-0.029360366985455334,4000.0
0.995305969728093,2.0241855924569565,-2.2042779744301946,-0.4851871462864154,1.2749469558996656,-0.11642170275986266,6000.0
1.7393862390674502,2.647305611933093,-2.005049992279717,-0.8405878344468014,1.9132369828247413,-0.09555873106309319,8000.0
1.479646857231615,-1.77581669076047,0.3453000964915863,0.5530031563980758,-0.7175600148117371,0.23065792370598506,1500.0
2.2289294150339485,2.5656650092510827,0.9922931385348838,-1.5905811625292419,-0.9407696510684647,1.2150703282463868,2000.0
1.619958263842404,2.668907918530548,-2.0021916370433384,-1.0506685504709572,1.3143976478001684,-0.9694813135593681,6000.0
1.0052086896956016,-0.08635608884460289,3.7426078430146603,1.2373483646857453,-0.11694251280412726,-1.0482494574335974,1500.0
2.013728283138768,1.9929807922308485,1.7352394019743054,1.584815064336962,0.648896635716337,-1.2212852251939563,4000.0
1.0212231603855977,-1.5322703201398211,-0.730516226285273,1.8735492129592528,-0.7151000385241596,-1.2301009524791493,500.0
1.6486729702319025,-1.7172028775291024,0.024467201518581505,-1.5600358745605907,-0.6795759418356061,0.6472237154526043,2000.0
-5.238284022608619,2.0529616527035377,1.8889421779292859,0.36955445733941267,0.44400945908018935,-0.3026546906012517,62.5
0.6881112057494998,-1.4373002847081768,-1.1406680700230816,-1.2528750785110634,-0.6174164098650109,-0.9922224525477807,750.0
2.1921375340937264,2.481305294337326,1.3164757489470058,0.52262954033672,-0.7329613595824054,0.5386960029486766,2000.0
1.6862915087712722,2.061917315207665,1.5140212516605476,-0.07732693993620943,-0.21857362078047746,-0.9551873883911913,2000.0
1.7465311094444202,0.36840967722082407,-0.6747987361105826,1.9149325549900844,-0.7753115015585759,-0.8285203627830593,1000.0
1.0644461597001869,-1.586406521930153,-2.1356672965312873,-1.2520471872909564,1.3380300898100812,-0.4593254999559527,6000.0
0.7916281893132501,0.5312130091135585,-1.3058312130167768,1.995202761901555,-0.15391208238983728,-0.7994264830642916,2000.0
1.7630333024461962,3.3351254404210087,1.2849471107735673,2.786007452347782,1.4158316899246508,-0.6417265437618487,6000.0
0.6788626031541506,-0.7137225479644553,-2.469510122235434,-0.8126153082714397,-0.6962870021445686,-0.8854997810990992,750.0
-5.371098936352274,1.9101581821135185,-0.15105213569071735,0.6629321526712691,0.36904533726929417,-0.2499452150453682,62.5
-4.18216104861234,-0.25951268546665957,0.9910169315533851,-1.5888143352040949,0.0636925285225767,0.08795184571219782,125.0
-5.238329414629532,-0.2608969135478539,1.0325172072995754,-1.603698094724578,0.34055598628613876,-0.12212781703788898,62.5
1.9550516130475977,-2.262445176079908,-0.13148357543631914,0.5947267385695773,1.17517805267523,-0.23301847281412277,6000.0
0.859611641353505,-0.5110941287978749,-0.3393901792349371,-0.7832007025102896,-0.734540757854271,-0.15827249708812144,1000.0
1.7989318489477666,0.7588141918806661,2.870718597541814,2.520856063117706,0.10689048205683661,-0.3378313645911451,3000.0
1.6821435170703625,0.4043764277071411,2.7073454983992264,-1.9145543682486417,1.362438190365305,-0.23966273719931894,6000.0
-2.0737399638494063,-1.7049625988681216,1.1061319559639373,-1.0673046213220425,-0.6142293618230457,1.067265674551234,250.0
1.3839633977345485,-3.0372948177806256,-0.2921953557019483,-1.4286283110651503,-0.4272529884531403,-0.21758467489514713,2000.0
-5.3381482967769385,-0.0720113432779455,-0.7594346417787343,1.8453605514090479,0.368480151608438,-0.3346138937565869,62.5
-5.036929018688209,-0.1642676258029306,2.695009075572649,1.3281469349214765,0.2631731345214446,0.3957282033955024,62.5
0.9481346059770259,-0.605860590650681,0.560082284248225,-0.5805900955304245,-0.6705518629728624,-0.27320639786407913,1000.0
-5.252654537856816,-0.13766760824444152,0.4066785437236106,-0.03197274467499164,0.34733982575146044,-0.18649402588815886,62.5
1.2881611468889729,1.1923341615214011,0.047511206410625256,1.8219517702301133,-0.7692879443489952,-0.7104008304770657,750.0
-2.584398545563677,-2.06287454519217,-1.3307145452237261,-0.36832858740908203,-0.273680800959953,-0.21722115975285777,250.0
1.4703871128426933,1.3985323415120319,1.7704756683749978,-1.753287171614576,1.4192209967078722,-0.4077246104908752,6000.0
2.1786624679722277,0.6387323310154671,-1.8202296444418151,-0.5364592211217172,0.2035335339404544,-0.36235305331604933,4000.0
1.1196724123386477,2.686381516476415,0.17852736069572758,-0.45378778491562105,-0.2916630691156981,-0.3193288871393725,2000.0
1.9713465881249013,2.0728183747851476,1.3366918930498155,-0.98807980843541,1.1943232910391741,-0.09541065061625217,6000.0
0.7275284596083339,0.27254530196772003,0.3400318001668477,-1.4373881874624914,-0.3673142251595766,-0.475568147911594,1500.0
-4.0830922671809775,1.3514855410519881,2.3368538440177566,0.29700902389807843,0.1199645176112564,0.07864037882799794,125.0
2.1867554942199656,3.2670385059762337,-1.430778571122269,0.3880923483319383,-0.888777415652152,-1.1124707330275119,1000.0
1.364788289535094,2.085324660416469,1.380590858009719,-1.2997812729144576,-0.6466090220709602,-1.1258393082790892,750.0
0.6524295621005543,0.13099599567981585,-0.5994910744755838,0.7513174897459921,-0.7081143782369347,-0.8759649335516863,500.0
-2.4048685162024928,-0.5120166119845319,2.7453922151041446,-0.9314661428752284,-0.19055984178617494,0.014587993283441899,250.0
1.537769160318591,-1.372747698102228,-1.2079636423487101,-1.0232189254357582,-0.8993538202199595,0.5637361922055883,1500.0
0.7853310912625491,-0.3575863906457866,1.2721512217140711,1.5772154612272444,0.29184341671966474,-0.3337546956076441,3000.0
0.7503036972708746,-2.445946579659855,-1.0898089941564353,-1.065799321275789,-0.8022945345456199,-0.33526812172799125,750.0
1.3660412624559157,-0.5356915513473095,-1.866422931650236,-1.116321297681368,-0.8383174486189967,-0.5266400113411195,1000.0
1.5492862992662317,-2.812521474894055,-0.5057972893722722,0.6113969275025103,2.009393163384655,0.22142593527926557,8000.0
0.6467813519377117,2.0782170650511036,1.6058005285695989,-0.10300723533182428,-0.5846340007863112,-0.5275431366799698,750.0
0.7482409108558745,1.3011624481142732,-0.40336457051647345,-1.313356022092802,0.2380082590235434,-0.48623353389012564,3000.0
-5.256096866169013,0.4025926606110552,-0.5551941902084944,0.6922165491796559,0.3112751152523506,-0.20148515654857307,62.5
1.3596711652405369,-1.7475516429384792,0.9338861787319191,-1.338001396809306,-0.42420570930998525,-0.8304275755597843,1500.0
1.448868131246196,-0.7025300998780081,0.8614730337307108,1.6545639168638313,-0.34751627516205796,-1.091277990378856,1500.0
-4.187254990184355,0.32983098870533356,1.7605111558712392,-1.6857198504910447,0.14911859777420702,-0.11091539806124452,125.0
1.686131347513842,-1.8854968995099721,-0.6715834554822545,0.09800898341708748,1.9349811936893948,0.30049161287370785,8000.0
-2.227516264335844,0.2842185326684009,1.9802375500323428,0.3413861247735313,-0.24885378810461825,-0.027759504346133144,250.0
1.0589467254582163,0.0258548130409316,-0.28284348649517266,2.979278409886464,-0.8363852690180188,-0.6856604222273953,500.0
